ExampleOrder-Daily4Sim,1985-02-05 00:00:00.000,19100,0,19100
ExampleReversal-Daily4Sim,1985-02-05 00:00:00.000,55300,10900,66200
Portfolio-Daily4Sim,1985-02-05 00:00:00.000,60200,10900,71100
ExampleOrder-FullTick,1985-02-05 00:00:00.000,19100,0,19100
Portfolio,1985-02-05 00:00:00.000,69300,10900,80200
ExampleOrder-Daily4Sim,1985-02-06 00:00:00.000,19100,-2200,16900
ExampleReversal-Daily4Sim,1985-02-06 00:00:00.000,55300,13800,69100
Portfolio-Daily4Sim,1985-02-06 00:00:00.000,76000,11600,87600
ExampleOrder-FullTick,1985-02-06 00:00:00.000,19100,-2200,16900
Portfolio,1985-02-06 00:00:00.000,69300,9400,78700
ExampleOrder-Daily4Sim,1985-02-07 00:00:00.000,14600,0,14600
ExampleReversal-Daily4Sim,1985-02-07 00:00:00.000,55300,15200,70500
Portfolio-Daily4Sim,1985-02-07 00:00:00.000,76000,15200,91200
ExampleOrder-FullTick,1985-02-07 00:00:00.000,14600,0,14600
Portfolio,1985-02-07 00:00:00.000,85100,15200,100300
ExampleOrder-Daily4Sim,1985-02-08 00:00:00.000,14600,0,14600
ExampleReversal-Daily4Sim,1985-02-08 00:00:00.000,55300,19000,74300
Portfolio-Daily4Sim,1985-02-08 00:00:00.000,76000,19000,95000
ExampleOrder-FullTick,1985-02-08 00:00:00.000,14600,0,14600
Portfolio,1985-02-08 00:00:00.000,80600,19000,99600
Portfolio,1985-02-09 00:00:00.000,80600,19000,99600
ExampleOrder-Daily4Sim,1985-02-11 00:00:00.000,14600,0,14600
ExampleReversal-Daily4Sim,1985-02-11 00:00:00.000,55300,23700,79000
Portfolio-Daily4Sim,1985-02-11 00:00:00.000,76000,23700,99700
ExampleOrder-FullTick,1985-02-11 00:00:00.000,14600,0,14600
Portfolio,1985-02-11 00:00:00.000,80600,23700,104300
ExampleOrder-Daily4Sim,1985-02-12 00:00:00.000,14600,0,14600
ExampleReversal-Daily4Sim,1985-02-12 00:00:00.000,55300,16700,72000
Portfolio-Daily4Sim,1985-02-12 00:00:00.000,76000,16700,92700
ExampleOrder-FullTick,1985-02-12 00:00:00.000,14600,0,14600
Portfolio,1985-02-12 00:00:00.000,80600,16700,97300
ExampleOrder-Daily4Sim,1985-02-13 00:00:00.000,13100,0,13100
ExampleReversal-Daily4Sim,1985-02-13 00:00:00.000,72000,-4900,67100
Portfolio-Daily4Sim,1985-02-13 00:00:00.000,76600,-4900,71700
ExampleOrder-FullTick,1985-02-13 00:00:00.000,13100,0,13100
Portfolio,1985-02-13 00:00:00.000,80600,-4900,75700
ExampleOrder-Daily4Sim,1985-02-14 00:00:00.000,13100,0,13100
ExampleReversal-Daily4Sim,1985-02-14 00:00:00.000,72000,-4400,67600
Portfolio-Daily4Sim,1985-02-14 00:00:00.000,76600,-4400,72200
ExampleOrder-FullTick,1985-02-14 00:00:00.000,13100,0,13100
Portfolio,1985-02-14 00:00:00.000,79700,-4400,75300
ExampleOrder-Daily4Sim,1985-02-15 00:00:00.000,13100,0,13100
ExampleReversal-Daily4Sim,1985-02-15 00:00:00.000,72000,-4400,67600
Portfolio-Daily4Sim,1985-02-15 00:00:00.000,76600,-4400,72200
ExampleOrder-FullTick,1985-02-15 00:00:00.000,13100,0,13100
Portfolio,1985-02-15 00:00:00.000,79700,-4400,75300
Portfolio,1985-02-16 00:00:00.000,79700,-4400,75300
ExampleOrder-Daily4Sim,1985-02-19 00:00:00.000,13100,0,13100
ExampleReversal-Daily4Sim,1985-02-19 00:00:00.000,72000,700,72700
Portfolio-Daily4Sim,1985-02-19 00:00:00.000,76600,700,77300
ExampleOrder-FullTick,1985-02-19 00:00:00.000,13100,0,13100
Portfolio,1985-02-19 00:00:00.000,79700,700,80400
ExampleOrder-Daily4Sim,1985-02-20 00:00:00.000,11600,0,11600
ExampleReversal-Daily4Sim,1985-02-20 00:00:00.000,72000,1800,73800
Portfolio-Daily4Sim,1985-02-20 00:00:00.000,76600,1800,78400
ExampleOrder-FullTick,1985-02-20 00:00:00.000,11600,0,11600
Portfolio,1985-02-20 00:00:00.000,79700,1800,81500
ExampleOrder-Daily4Sim,1985-02-21 00:00:00.000,11600,0,11600
ExampleReversal-Daily4Sim,1985-02-21 00:00:00.000,72000,2200,74200
Portfolio-Daily4Sim,1985-02-21 00:00:00.000,76600,2200,78800
ExampleOrder-FullTick,1985-02-21 00:00:00.000,11600,0,11600
Portfolio,1985-02-21 00:00:00.000,78200,2200,80400
ExampleOrder-Daily4Sim,1985-02-22 00:00:00.000,11600,0,11600
ExampleReversal-Daily4Sim,1985-02-22 00:00:00.000,72000,6000,78000
Portfolio-Daily4Sim,1985-02-22 00:00:00.000,76600,6000,82600
ExampleOrder-FullTick,1985-02-22 00:00:00.000,11600,0,11600
Portfolio,1985-02-22 00:00:00.000,78200,6000,84200
Portfolio,1985-02-23 00:00:00.000,78200,6000,84200
ExampleOrder-Daily4Sim,1985-02-25 00:00:00.000,11600,100,11700
ExampleReversal-Daily4Sim,1985-02-25 00:00:00.000,72000,9200,81200
Portfolio-Daily4Sim,1985-02-25 00:00:00.000,76600,9300,85900
ExampleOrder-FullTick,1985-02-25 00:00:00.000,11600,100,11700
Portfolio,1985-02-25 00:00:00.000,78200,9400,87600
ExampleOrder-Daily4Sim,1985-02-26 00:00:00.000,10100,0,10100
ExampleReversal-Daily4Sim,1985-02-26 00:00:00.000,72000,5700,77700
Portfolio-Daily4Sim,1985-02-26 00:00:00.000,76600,5700,82300
ExampleOrder-FullTick,1985-02-26 00:00:00.000,10100,0,10100
Portfolio,1985-02-26 00:00:00.000,78200,5700,83900
ExampleOrder-Daily4Sim,1985-02-27 00:00:00.000,10100,0,10100
ExampleReversal-Daily4Sim,1985-02-27 00:00:00.000,76600,-2100,74500
Portfolio-Daily4Sim,1985-02-27 00:00:00.000,76700,-2100,74600
ExampleOrder-FullTick,1985-02-27 00:00:00.000,10100,0,10100
Portfolio,1985-02-27 00:00:00.000,76700,-2100,74600
ExampleOrder-Daily4Sim,1985-02-28 00:00:00.000,10100,0,10100
ExampleReversal-Daily4Sim,1985-02-28 00:00:00.000,76600,-1700,74900
Portfolio-Daily4Sim,1985-02-28 00:00:00.000,76700,-1700,75000
ExampleOrder-FullTick,1985-02-28 00:00:00.000,10100,0,10100
Portfolio,1985-02-28 00:00:00.000,76800,-1700,75100
ExampleOrder-Daily4Sim,1985-03-01 00:00:00.000,10100,3300,13400
ExampleReversal-Daily4Sim,1985-03-01 00:00:00.000,76600,3000,79600
Portfolio-Daily4Sim,1985-03-01 00:00:00.000,76700,6300,83000
ExampleOrder-FullTick,1985-03-01 00:00:00.000,10100,3300,13400
Portfolio,1985-03-01 00:00:00.000,76800,9600,86400
Portfolio,1985-03-02 00:00:00.000,76800,9600,86400
ExampleOrder-Daily4Sim,1985-03-04 00:00:00.000,10100,8700,18800
ExampleReversal-Daily4Sim,1985-03-04 00:00:00.000,76600,8400,85000
Portfolio-Daily4Sim,1985-03-04 00:00:00.000,76700,17100,93800
ExampleOrder-FullTick,1985-03-04 00:00:00.000,10100,8700,18800
Portfolio,1985-03-04 00:00:00.000,76800,25800,102600
ExampleOrder-Daily4Sim,1985-03-05 00:00:00.000,17100,0,17100
ExampleReversal-Daily4Sim,1985-03-05 00:00:00.000,76600,6500,83100
Portfolio-Daily4Sim,1985-03-05 00:00:00.000,76700,6500,83200
ExampleOrder-FullTick,1985-03-05 00:00:00.000,17100,0,17100
Portfolio,1985-03-05 00:00:00.000,76800,6500,83300
ExampleOrder-Daily4Sim,1985-03-06 00:00:00.000,15600,0,15600
ExampleReversal-Daily4Sim,1985-03-06 00:00:00.000,76600,8700,85300
Portfolio-Daily4Sim,1985-03-06 00:00:00.000,89300,8700,98000
ExampleOrder-FullTick,1985-03-06 00:00:00.000,15600,0,15600
Portfolio,1985-03-06 00:00:00.000,83800,8700,92500
ExampleOrder-Daily4Sim,1985-03-07 00:00:00.000,15600,0,15600
ExampleReversal-Daily4Sim,1985-03-07 00:00:00.000,76600,11800,88400
Portfolio-Daily4Sim,1985-03-07 00:00:00.000,89300,11800,101100
ExampleOrder-FullTick,1985-03-07 00:00:00.000,15600,0,15600
Portfolio,1985-03-07 00:00:00.000,94900,11800,106700
ExampleOrder-Daily4Sim,1985-03-08 00:00:00.000,15600,0,15600
ExampleReversal-Daily4Sim,1985-03-08 00:00:00.000,76600,8400,85000
Portfolio-Daily4Sim,1985-03-08 00:00:00.000,89300,8400,97700
ExampleOrder-FullTick,1985-03-08 00:00:00.000,15600,0,15600
Portfolio,1985-03-08 00:00:00.000,94900,8400,103300
Portfolio,1985-03-09 00:00:00.000,94900,8400,103300
ExampleOrder-Daily4Sim,1985-03-11 00:00:00.000,15600,2000,17600
ExampleReversal-Daily4Sim,1985-03-11 00:00:00.000,85300,2000,87300
Portfolio-Daily4Sim,1985-03-11 00:00:00.000,90900,4000,94900
ExampleOrder-FullTick,1985-03-11 00:00:00.000,15600,2000,17600
Portfolio,1985-03-11 00:00:00.000,94900,6000,100900
ExampleOrder-Daily4Sim,1985-03-12 00:00:00.000,14100,0,14100
ExampleReversal-Daily4Sim,1985-03-12 00:00:00.000,85300,-1500,83800
Portfolio-Daily4Sim,1985-03-12 00:00:00.000,90900,-1500,89400
ExampleOrder-FullTick,1985-03-12 00:00:00.000,14100,0,14100
Portfolio,1985-03-12 00:00:00.000,96500,-1500,95000
ExampleOrder-Daily4Sim,1985-03-13 00:00:00.000,14100,0,14100
ExampleReversal-Daily4Sim,1985-03-13 00:00:00.000,82100,-300,81800
Portfolio-Daily4Sim,1985-03-13 00:00:00.000,86200,-300,85900
ExampleOrder-FullTick,1985-03-13 00:00:00.000,14100,0,14100
Portfolio,1985-03-13 00:00:00.000,95000,-300,94700
ExampleOrder-Daily4Sim,1985-03-14 00:00:00.000,14100,0,14100
ExampleReversal-Daily4Sim,1985-03-14 00:00:00.000,82100,1000,83100
Portfolio-Daily4Sim,1985-03-14 00:00:00.000,86200,1000,87200
ExampleOrder-FullTick,1985-03-14 00:00:00.000,14100,0,14100
Portfolio,1985-03-14 00:00:00.000,90300,1000,91300
ExampleOrder-Daily4Sim,1985-03-15 00:00:00.000,14100,0,14100
ExampleReversal-Daily4Sim,1985-03-15 00:00:00.000,82100,2300,84400
Portfolio-Daily4Sim,1985-03-15 00:00:00.000,86200,2300,88500
ExampleOrder-FullTick,1985-03-15 00:00:00.000,14100,0,14100
Portfolio,1985-03-15 00:00:00.000,90300,2300,92600
Portfolio,1985-03-16 00:00:00.000,90300,2300,92600
ExampleOrder-Daily4Sim,1985-03-18 00:00:00.000,9300,0,9300
ExampleReversal-Daily4Sim,1985-03-18 00:00:00.000,82100,1600,83700
Portfolio-Daily4Sim,1985-03-18 00:00:00.000,86200,1600,87800
ExampleOrder-FullTick,1985-03-18 00:00:00.000,9300,0,9300
Portfolio,1985-03-18 00:00:00.000,90300,1600,91900
ExampleOrder-Daily4Sim,1985-03-19 00:00:00.000,9300,0,9300
ExampleReversal-Daily4Sim,1985-03-19 00:00:00.000,82100,1000,83100
Portfolio-Daily4Sim,1985-03-19 00:00:00.000,86200,1000,87200
ExampleOrder-FullTick,1985-03-19 00:00:00.000,9300,0,9300
Portfolio,1985-03-19 00:00:00.000,85500,1000,86500
ExampleOrder-Daily4Sim,1985-03-20 00:00:00.000,6500,0,6500
ExampleReversal-Daily4Sim,1985-03-20 00:00:00.000,82100,-1000,81100
Portfolio-Daily4Sim,1985-03-20 00:00:00.000,86200,-1000,85200
ExampleOrder-FullTick,1985-03-20 00:00:00.000,6500,0,6500
Portfolio,1985-03-20 00:00:00.000,85500,-1000,84500
ExampleOrder-Daily4Sim,1985-03-21 00:00:00.000,6500,-500,6000
ExampleReversal-Daily4Sim,1985-03-21 00:00:00.000,82100,2500,84600
Portfolio-Daily4Sim,1985-03-21 00:00:00.000,80600,2000,82600
ExampleOrder-FullTick,1985-03-21 00:00:00.000,6500,-500,6000
Portfolio,1985-03-21 00:00:00.000,82700,1500,84200
ExampleOrder-Daily4Sim,1985-03-22 00:00:00.000,6300,0,6300
ExampleReversal-Daily4Sim,1985-03-22 00:00:00.000,82100,1500,83600
Portfolio-Daily4Sim,1985-03-22 00:00:00.000,80600,1500,82100
ExampleOrder-FullTick,1985-03-22 00:00:00.000,6300,0,6300
Portfolio,1985-03-22 00:00:00.000,77100,1500,78600
Portfolio,1985-03-23 00:00:00.000,76900,1500,78400
ExampleOrder-Daily4Sim,1985-03-25 00:00:00.000,6300,0,6300
ExampleReversal-Daily4Sim,1985-03-25 00:00:00.000,82100,0,82100
Portfolio-Daily4Sim,1985-03-25 00:00:00.000,80600,0,80600
ExampleOrder-FullTick,1985-03-25 00:00:00.000,6300,0,6300
Portfolio,1985-03-25 00:00:00.000,76900,0,76900
ExampleOrder-Daily4Sim,1985-03-26 00:00:00.000,6300,2600,8900
ExampleReversal-Daily4Sim,1985-03-26 00:00:00.000,82400,-3300,79100
Portfolio-Daily4Sim,1985-03-26 00:00:00.000,78000,-700,77300
ExampleOrder-FullTick,1985-03-26 00:00:00.000,6300,2600,8900
Portfolio,1985-03-26 00:00:00.000,76900,1900,78800
ExampleOrder-Daily4Sim,1985-03-27 00:00:00.000,7900,0,7900
ExampleReversal-Daily4Sim,1985-03-27 00:00:00.000,78300,-3700,74600
Portfolio-Daily4Sim,1985-03-27 00:00:00.000,78000,-3700,74300
ExampleOrder-FullTick,1985-03-27 00:00:00.000,7900,0,7900
Portfolio,1985-03-27 00:00:00.000,74300,-3700,70600
ExampleOrder-Daily4Sim,1985-03-28 00:00:00.000,7900,0,7900
ExampleReversal-Daily4Sim,1985-03-28 00:00:00.000,78300,-2800,75500
Portfolio-Daily4Sim,1985-03-28 00:00:00.000,78000,-2800,75200
ExampleOrder-FullTick,1985-03-28 00:00:00.000,7900,0,7900
Portfolio,1985-03-28 00:00:00.000,75900,-2800,73100
ExampleOrder-Daily4Sim,1985-03-29 00:00:00.000,7900,0,7900
ExampleReversal-Daily4Sim,1985-03-29 00:00:00.000,78300,-2400,75900
Portfolio-Daily4Sim,1985-03-29 00:00:00.000,78000,-2400,75600
ExampleOrder-FullTick,1985-03-29 00:00:00.000,7900,0,7900
Portfolio,1985-03-29 00:00:00.000,75900,-2400,73500
Portfolio,1985-03-30 00:00:00.000,75900,-2400,73500
ExampleOrder-Daily4Sim,1985-04-01 00:00:00.000,7900,3300,11200
ExampleReversal-Daily4Sim,1985-04-01 00:00:00.000,78300,1900,80200
Portfolio-Daily4Sim,1985-04-01 00:00:00.000,78000,5200,83200
ExampleOrder-FullTick,1985-04-01 00:00:00.000,7900,3300,11200
Portfolio,1985-04-01 00:00:00.000,75900,8500,84400
ExampleOrder-Daily4Sim,1985-04-02 00:00:00.000,7900,4600,12500
ExampleReversal-Daily4Sim,1985-04-02 00:00:00.000,78300,3200,81500
Portfolio-Daily4Sim,1985-04-02 00:00:00.000,78000,7800,85800
ExampleOrder-FullTick,1985-04-02 00:00:00.000,7900,4600,12500
Portfolio,1985-04-02 00:00:00.000,75900,12400,88300
ExampleOrder-Daily4Sim,1985-04-03 00:00:00.000,11400,0,11400
ExampleReversal-Daily4Sim,1985-04-03 00:00:00.000,78300,2900,81200
Portfolio-Daily4Sim,1985-04-03 00:00:00.000,78000,2900,80900
ExampleOrder-FullTick,1985-04-03 00:00:00.000,11400,0,11400
Portfolio,1985-04-03 00:00:00.000,75900,2900,78800
ExampleOrder-Daily4Sim,1985-04-04 00:00:00.000,11400,-200,11200
ExampleReversal-Daily4Sim,1985-04-04 00:00:00.000,78300,3700,82000
Portfolio-Daily4Sim,1985-04-04 00:00:00.000,78000,3500,81500
ExampleOrder-FullTick,1985-04-04 00:00:00.000,11400,-200,11200
Portfolio,1985-04-04 00:00:00.000,79400,3300,82700
Portfolio,1985-04-05 00:00:00.000,79400,3300,82700
ExampleOrder-Daily4Sim,1985-04-08 00:00:00.000,11400,1700,13100
ExampleReversal-Daily4Sim,1985-04-08 00:00:00.000,78300,5600,83900
Portfolio-Daily4Sim,1985-04-08 00:00:00.000,78000,7300,85300
ExampleOrder-FullTick,1985-04-08 00:00:00.000,11400,1700,13100
Portfolio,1985-04-08 00:00:00.000,79400,9000,88400
ExampleOrder-Daily4Sim,1985-04-09 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-09 00:00:00.000,78300,5200,83500
Portfolio-Daily4Sim,1985-04-09 00:00:00.000,78000,5200,83200
ExampleOrder-FullTick,1985-04-09 00:00:00.000,12100,0,12100
Portfolio,1985-04-09 00:00:00.000,79400,5200,84600
ExampleOrder-Daily4Sim,1985-04-10 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-10 00:00:00.000,78300,7100,85400
Portfolio-Daily4Sim,1985-04-10 00:00:00.000,78000,7100,85100
ExampleOrder-FullTick,1985-04-10 00:00:00.000,12100,0,12100
Portfolio,1985-04-10 00:00:00.000,80100,7100,87200
ExampleOrder-Daily4Sim,1985-04-11 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-11 00:00:00.000,78300,4100,82400
Portfolio-Daily4Sim,1985-04-11 00:00:00.000,78000,4100,82100
ExampleOrder-FullTick,1985-04-11 00:00:00.000,12100,0,12100
Portfolio,1985-04-11 00:00:00.000,80100,4100,84200
ExampleOrder-Daily4Sim,1985-04-12 00:00:00.000,12100,1900,14000
ExampleReversal-Daily4Sim,1985-04-12 00:00:00.000,81700,1900,83600
Portfolio-Daily4Sim,1985-04-12 00:00:00.000,83800,3800,87600
ExampleOrder-FullTick,1985-04-12 00:00:00.000,12100,1900,14000
Portfolio,1985-04-12 00:00:00.000,80100,5700,85800
Portfolio,1985-04-13 00:00:00.000,85900,5700,91600
ExampleOrder-Daily4Sim,1985-04-15 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-15 00:00:00.000,81700,-2700,79000
Portfolio-Daily4Sim,1985-04-15 00:00:00.000,83800,-2700,81100
ExampleOrder-FullTick,1985-04-15 00:00:00.000,12100,0,12100
Portfolio,1985-04-15 00:00:00.000,85900,-2700,83200
ExampleOrder-Daily4Sim,1985-04-16 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-16 00:00:00.000,88500,400,88900
Portfolio-Daily4Sim,1985-04-16 00:00:00.000,90600,400,91000
ExampleOrder-FullTick,1985-04-16 00:00:00.000,12100,0,12100
Portfolio,1985-04-16 00:00:00.000,85900,400,86300
ExampleOrder-Daily4Sim,1985-04-17 00:00:00.000,12100,0,12100
ExampleReversal-Daily4Sim,1985-04-17 00:00:00.000,88300,2700,91000
Portfolio-Daily4Sim,1985-04-17 00:00:00.000,90400,2700,93100
ExampleOrder-FullTick,1985-04-17 00:00:00.000,12100,0,12100
Portfolio,1985-04-17 00:00:00.000,92700,2700,95400
ExampleOrder-Daily4Sim,1985-04-18 00:00:00.000,12100,100,12200
ExampleReversal-Daily4Sim,1985-04-18 00:00:00.000,88300,2000,90300
Portfolio-Daily4Sim,1985-04-18 00:00:00.000,90400,2100,92500
ExampleOrder-FullTick,1985-04-18 00:00:00.000,12100,100,12200
Portfolio,1985-04-18 00:00:00.000,92500,2200,94700
ExampleOrder-Daily4Sim,1985-04-19 00:00:00.000,10600,0,10600
ExampleReversal-Daily4Sim,1985-04-19 00:00:00.000,88300,-700,87600
Portfolio-Daily4Sim,1985-04-19 00:00:00.000,90400,-700,89700
ExampleOrder-FullTick,1985-04-19 00:00:00.000,10600,0,10600
Portfolio,1985-04-19 00:00:00.000,92500,-700,91800
Portfolio,1985-04-20 00:00:00.000,91000,-700,90300
ExampleOrder-Daily4Sim,1985-04-22 00:00:00.000,10600,0,10600
ExampleReversal-Daily4Sim,1985-04-22 00:00:00.000,86600,1500,88100
Portfolio-Daily4Sim,1985-04-22 00:00:00.000,87200,1500,88700
ExampleOrder-FullTick,1985-04-22 00:00:00.000,10600,0,10600
Portfolio,1985-04-22 00:00:00.000,91000,1500,92500
ExampleOrder-Daily4Sim,1985-04-23 00:00:00.000,10600,0,10600
ExampleReversal-Daily4Sim,1985-04-23 00:00:00.000,86600,-200,86400
Portfolio-Daily4Sim,1985-04-23 00:00:00.000,87200,-200,87000
ExampleOrder-FullTick,1985-04-23 00:00:00.000,10600,0,10600
Portfolio,1985-04-23 00:00:00.000,87800,-200,87600
ExampleOrder-Daily4Sim,1985-04-24 00:00:00.000,10600,2900,13500
ExampleReversal-Daily4Sim,1985-04-24 00:00:00.000,86600,-4100,82500
Portfolio-Daily4Sim,1985-04-24 00:00:00.000,86000,-1200,84800
ExampleOrder-FullTick,1985-04-24 00:00:00.000,10600,2900,13500
Portfolio,1985-04-24 00:00:00.000,87800,1700,89500
ExampleOrder-Daily4Sim,1985-04-25 00:00:00.000,10600,3500,14100
ExampleReversal-Daily4Sim,1985-04-25 00:00:00.000,80600,-1300,79300
Portfolio-Daily4Sim,1985-04-25 00:00:00.000,86000,2200,88200
ExampleOrder-FullTick,1985-04-25 00:00:00.000,10600,3500,14100
Portfolio,1985-04-25 00:00:00.000,86600,5700,92300
ExampleOrder-Daily4Sim,1985-04-26 00:00:00.000,14400,0,14400
ExampleReversal-Daily4Sim,1985-04-26 00:00:00.000,80600,-2000,78600
Portfolio-Daily4Sim,1985-04-26 00:00:00.000,86000,-2000,84000
ExampleOrder-FullTick,1985-04-26 00:00:00.000,14400,0,14400
Portfolio,1985-04-26 00:00:00.000,86600,-2000,84600
Portfolio,1985-04-27 00:00:00.000,90400,-2000,88400
ExampleOrder-Daily4Sim,1985-04-29 00:00:00.000,14400,0,14400
ExampleReversal-Daily4Sim,1985-04-29 00:00:00.000,79800,-1600,78200
Portfolio-Daily4Sim,1985-04-29 00:00:00.000,84200,-1600,82600
ExampleOrder-FullTick,1985-04-29 00:00:00.000,14400,0,14400
Portfolio,1985-04-29 00:00:00.000,90400,-1600,88800
ExampleOrder-Daily4Sim,1985-04-30 00:00:00.000,14400,-100,14300
ExampleReversal-Daily4Sim,1985-04-30 00:00:00.000,77800,-100,77700
Portfolio-Daily4Sim,1985-04-30 00:00:00.000,82200,-200,82000
ExampleOrder-FullTick,1985-04-30 00:00:00.000,14400,-100,14300
Portfolio,1985-04-30 00:00:00.000,88600,-300,88300
ExampleOrder-Daily4Sim,1985-05-01 00:00:00.000,16800,0,16800
ExampleReversal-Daily4Sim,1985-05-01 00:00:00.000,77800,2900,80700
Portfolio-Daily4Sim,1985-05-01 00:00:00.000,82200,2900,85100
ExampleOrder-FullTick,1985-05-01 00:00:00.000,16800,0,16800
Portfolio,1985-05-01 00:00:00.000,86600,2900,89500
ExampleOrder-Daily4Sim,1985-05-02 00:00:00.000,15300,0,15300
ExampleReversal-Daily4Sim,1985-05-02 00:00:00.000,77800,2600,80400
Portfolio-Daily4Sim,1985-05-02 00:00:00.000,82200,2600,84800
ExampleOrder-FullTick,1985-05-02 00:00:00.000,15300,0,15300
Portfolio,1985-05-02 00:00:00.000,89000,2600,91600
ExampleOrder-Daily4Sim,1985-05-03 00:00:00.000,15300,0,15300
ExampleReversal-Daily4Sim,1985-05-03 00:00:00.000,77800,3300,81100
Portfolio-Daily4Sim,1985-05-03 00:00:00.000,82200,3300,85500
ExampleOrder-FullTick,1985-05-03 00:00:00.000,15300,0,15300
Portfolio,1985-05-03 00:00:00.000,87500,3300,90800
Portfolio,1985-05-04 00:00:00.000,87500,3300,90800
ExampleOrder-Daily4Sim,1985-05-06 00:00:00.000,15300,0,15300
ExampleReversal-Daily4Sim,1985-05-06 00:00:00.000,77800,4300,82100
Portfolio-Daily4Sim,1985-05-06 00:00:00.000,82200,4300,86500
ExampleOrder-FullTick,1985-05-06 00:00:00.000,15300,0,15300
Portfolio,1985-05-06 00:00:00.000,87500,4300,91800
ExampleOrder-Daily4Sim,1985-05-07 00:00:00.000,15300,0,15300
ExampleReversal-Daily4Sim,1985-05-07 00:00:00.000,77800,3100,80900
Portfolio-Daily4Sim,1985-05-07 00:00:00.000,82200,3100,85300
ExampleOrder-FullTick,1985-05-07 00:00:00.000,15300,0,15300
Portfolio,1985-05-07 00:00:00.000,87500,3100,90600
ExampleOrder-Daily4Sim,1985-05-08 00:00:00.000,15300,0,15300
ExampleReversal-Daily4Sim,1985-05-08 00:00:00.000,77800,4500,82300
Portfolio-Daily4Sim,1985-05-08 00:00:00.000,82200,4500,86700
ExampleOrder-FullTick,1985-05-08 00:00:00.000,15300,0,15300
Portfolio,1985-05-08 00:00:00.000,87500,4500,92000
ExampleOrder-Daily4Sim,1985-05-09 00:00:00.000,15300,1700,17000
ExampleReversal-Daily4Sim,1985-05-09 00:00:00.000,77800,400,78200
Portfolio-Daily4Sim,1985-05-09 00:00:00.000,85200,2100,87300
ExampleOrder-FullTick,1985-05-09 00:00:00.000,15300,1700,17000
Portfolio,1985-05-09 00:00:00.000,87500,3800,91300
ExampleOrder-Daily4Sim,1985-05-10 00:00:00.000,16000,0,16000
ExampleReversal-Daily4Sim,1985-05-10 00:00:00.000,77000,-3200,73800
Portfolio-Daily4Sim,1985-05-10 00:00:00.000,85200,-3200,82000
ExampleOrder-FullTick,1985-05-10 00:00:00.000,16000,0,16000
Portfolio,1985-05-10 00:00:00.000,90500,-3200,87300
Portfolio,1985-05-11 00:00:00.000,91200,-3200,88000
ExampleOrder-Daily4Sim,1985-05-13 00:00:00.000,16000,0,16000
ExampleReversal-Daily4Sim,1985-05-13 00:00:00.000,77000,-1100,75900
Portfolio-Daily4Sim,1985-05-13 00:00:00.000,85200,-1100,84100
ExampleOrder-FullTick,1985-05-13 00:00:00.000,16000,0,16000
Portfolio,1985-05-13 00:00:00.000,91200,-1100,90100
ExampleOrder-Daily4Sim,1985-05-14 00:00:00.000,16000,200,16200
ExampleReversal-Daily4Sim,1985-05-14 00:00:00.000,77000,-400,76600
Portfolio-Daily4Sim,1985-05-14 00:00:00.000,82800,-200,82600
ExampleOrder-FullTick,1985-05-14 00:00:00.000,16000,200,16200
Portfolio,1985-05-14 00:00:00.000,91200,0,91200
ExampleOrder-Daily4Sim,1985-05-15 00:00:00.000,16000,-1100,14900
ExampleReversal-Daily4Sim,1985-05-15 00:00:00.000,77000,900,77900
Portfolio-Daily4Sim,1985-05-15 00:00:00.000,82800,-200,82600
ExampleOrder-FullTick,1985-05-15 00:00:00.000,16000,-1100,14900
Portfolio,1985-05-15 00:00:00.000,88800,-1300,87500
ExampleOrder-Daily4Sim,1985-05-16 00:00:00.000,21800,0,21800
ExampleReversal-Daily4Sim,1985-05-16 00:00:00.000,77000,-6000,71000
Portfolio-Daily4Sim,1985-05-16 00:00:00.000,82800,-6000,76800
ExampleOrder-FullTick,1985-05-16 00:00:00.000,21800,0,21800
Portfolio,1985-05-16 00:00:00.000,88800,-6000,82800
ExampleOrder-Daily4Sim,1985-05-17 00:00:00.000,21800,0,21800
ExampleReversal-Daily4Sim,1985-05-17 00:00:00.000,70500,1400,71900
Portfolio-Daily4Sim,1985-05-17 00:00:00.000,82300,1400,83700
ExampleOrder-FullTick,1985-05-17 00:00:00.000,21800,0,21800
Portfolio,1985-05-17 00:00:00.000,94600,1400,96000
Portfolio,1985-05-18 00:00:00.000,94100,1400,95500
ExampleOrder-Daily4Sim,1985-05-20 00:00:00.000,20300,0,20300
ExampleReversal-Daily4Sim,1985-05-20 00:00:00.000,70500,600,71100
Portfolio-Daily4Sim,1985-05-20 00:00:00.000,82300,600,82900
ExampleOrder-FullTick,1985-05-20 00:00:00.000,20300,0,20300
Portfolio,1985-05-20 00:00:00.000,94100,600,94700
ExampleOrder-Daily4Sim,1985-05-21 00:00:00.000,20300,0,20300
ExampleReversal-Daily4Sim,1985-05-21 00:00:00.000,70500,-900,69600
